ip,app,device,os,channel,click_time,attributed_time,is_attributed
237008,21,1,19,128,2017-11-09 07:17:44,,0
36527,6,1,19,459,2017-11-08 04:27:59,,0
249086,9,1,13,466,2017-11-07 16:25:43,,0
53454,12,2,9,265,2017-11-08 11:19:08,,0
25737,25,1,13,259,2017-11-06 23:59:29,,0
76765,12,1,13,497,2017-11-08 02:20:32,,0
284210,18,1,13,121,2017-11-08 11:22:52,,0
4649,18,1,3,107,2017-11-07 07:37:49,,0
18588,12,1,13,259,2017-11-07 10:54:17,,0
53806,12,1,16,481,2017-11-08 12:58:36,,0
282225,9,1,12,442,2017-11-07 17:28:05,,0
80655,18,1,19,439,2017-11-08 05:55:09,,0
16859,3,1,8,280,2017-11-09 01:26:01,,0
53964,14,1,17,113,2017-11-09 15:29:55,,0
76616,28,1,10,135,2017-11-07 15:37:42,,0
100251,2,1,41,469,2017-11-08 23:54:50,,0
95029,12,1,19,178,2017-11-08 00:20:38,,0
68216,3,1,20,280,2017-11-09 13:34:43,,0
294087,2,1,19,236,2017-11-09 01:20:26,,0
84901,1,1,19,134,2017-11-08 10:14:48,,0
122632,2,1,19,122,2017-11-09 06:39:16,,0
25097,21,1,12,232,2017-11-08 13:45:45,,0
37255,1,1,9,150,2017-11-09 13:35:53,,0
349312,2,1,20,477,2017-11-09 06:12:13,,0
124375,2,1,19,122,2017-11-08 02:01:41,,0
4738,18,1,27,376,2017-11-09 09:41:12,,0
33277,24,1,19,105,2017-11-07 17:32:35,,0
280691,18,1,19,107,2017-11-08 15:00:21,,0
198422,15,1,19,245,2017-11-07 05:48:11,,0
106723,2,1,20,122,2017-11-07 22:16:54,,0
196287,15,1,19,245,2017-11-07 05:20:56,,0
102607,4,1,22,101,2017-11-09 08:09:12,,0
28089,18,1,6,107,2017-11-09 05:55:19,,0
107212,15,1,13,265,2017-11-08 19:20:44,,0
27782,2,1,19,469,2017-11-09 15:13:36,,0
1494,3,1,12,280,2017-11-09 04:39:27,,0
88789,12,1,42,259,2017-11-08 03:01:36,,0
34840,9,1,36,466,2017-11-09 00:09:46,,0
63267,15,1,19,315,2017-11-07 05:07:21,,0
316496,18,1,13,107,2017-11-09 14:24:35,,0
3859,12,1,19,497,2017-11-09 05:55:31,,0
33268,2,1,4,205,2017-11-08 05:42:49,,0
6360,12,1,19,245,2017-11-08 02:39:47,,0
81834,15,1,13,480,2017-11-07 04:39:58,,0
109450,14,1,19,134,2017-11-07 07:14:59,,0
114276,9,1,1,107,2017-11-09 10:25:40,,0
97039,15,1,17,130,2017-11-09 02:34:48,,0
50314,12,1,19,409,2017-11-07 04:15:29,,0
331112,12,2,8,178,2017-11-08 16:39:11,,0
329419,3,1,19,280,2017-11-09 00:28:16,,0
25169,12,1,13,19,2017-11-07 05:06:01,,0
63398,3,1,25,135,2017-11-07 02:13:00,,0
34944,3,1,13,417,2017-11-06 16:15:46,,0
139032,14,1,13,439,2017-11-08 16:06:04,,0
53464,1,1,18,439,2017-11-09 04:25:33,,0
76919,2,1,3,122,2017-11-07 16:59:34,,0
24254,20,1,2,478,2017-11-09 06:37:54,,0
71889,2,1,13,219,2017-11-07 17:16:37,,0
99136,15,1,17,245,2017-11-09 05:49:09,,0
107809,15,1,13,245,2017-11-07 22:34:20,,0
37892,1,1,53,150,2017-11-08 16:09:24,,0
13751,3,1,19,280,2017-11-08 03:05:13,,0
8459,20,1,17,259,2017-11-07 06:46:52,,0
72708,3,1,8,280,2017-11-08 07:31:23,,0
352095,22,1,37,116,2017-11-08 18:56:58,,0
70271,9,1,19,334,2017-11-07 08:23:56,,0
48212,3,1,13,135,2017-11-09 04:36:50,,0
105269,12,1,18,219,2017-11-09 14:32:18,,0
22995,15,1,13,245,2017-11-06 18:23:46,,0
33669,9,1,8,127,2017-11-09 14:53:28,,0
363364,18,1,49,121,2017-11-08 23:33:06,,0
39756,18,1,13,121,2017-11-06 23:35:37,,0
105871,14,1,13,489,2017-11-08 08:53:06,,0
34213,3,1,16,173,2017-11-07 09:23:32,,0
70207,12,1,1,178,2017-11-08 16:11:10,,0
120901,3,1,36,280,2017-11-09 07:12:19,,0
100275,18,1,13,107,2017-11-09 10:34:42,,0
116001,21,1,15,128,2017-11-08 23:59:16,,0
64672,18,1,13,107,2017-11-09 06:32:31,,0
34823,3,1,13,280,2017-11-08 15:28:29,,0
123788,12,1,27,205,2017-11-09 15:06:55,,0
26541,15,1,19,140,2017-11-07 15:27:38,,0
84749,12,1,41,245,2017-11-07 12:56:22,,0
16811,15,1,40,245,2017-11-07 12:07:17,,0
42454,14,1,13,439,2017-11-09 12:05:35,,0
133825,13,1,13,477,2017-11-06 17:15:22,,0
152520,12,1,13,497,2017-11-07 03:54:41,,0
4052,3,1,13,280,2017-11-08 22:17:55,,0
84644,12,1,2,205,2017-11-09 14:31:45,,0
55000,2,1,13,477,2017-11-08 23:46:59,,0
24932,3,1,17,130,2017-11-09 04:42:42,,0
168755,25,1,13,259,2017-11-09 12:26:53,,0
48792,9,1,19,445,2017-11-07 05:56:35,,0
1560,2,1,13,122,2017-11-09 03:58:04,,0
81582,12,1,18,245,2017-11-08 17:04:06,,0
75539,3,1,13,280,2017-11-08 13:50:29,,0
81699,12,1,20,178,2017-11-09 10:54:59,,0
80993,3,1,17,280,2017-11-07 01:08:32,,0
73516,2,1,19,377,2017-11-09 13:05:40,,0
48050,15,1,19,245,2017-11-09 02:57:31,,0
93587,23,1,64,153,2017-11-08 05:01:22,,0
150215,12,1,13,328,2017-11-08 08:11:27,,0
92284,13,1,6,477,2017-11-08 05:53:43,,0
146548,2,1,19,435,2017-11-09 03:12:16,,0
24125,8,1,6,140,2017-11-09 02:16:44,,0
18620,3,1,18,424,2017-11-09 00:20:53,,0
63707,14,1,8,401,2017-11-08 05:14:06,,0
112302,1,1,13,13,2017-11-09 11:26:59,,0
283115,28,1,19,135,2017-11-08 23:13:47,,0
119593,3,1,13,173,2017-11-09 04:50:42,,0
39785,9,1,22,489,2017-11-09 01:14:44,,0
24700,9,1,3,442,2017-11-07 15:11:32,,0
143514,9,1,19,134,2017-11-07 00:46:50,,0
114276,2,1,11,477,2017-11-09 14:04:49,,0
36112,9,1,13,466,2017-11-09 03:18:58,,0
151672,3,1,13,280,2017-11-07 06:37:33,,0
49383,15,1,9,245,2017-11-07 03:23:01,,0
240146,11,1,13,219,2017-11-08 10:25:22,,0
305393,12,1,13,178,2017-11-09 03:08:10,,0
110753,3,1,6,205,2017-11-09 07:29:48,,0
121278,14,1,19,489,2017-11-08 09:39:18,,0
112414,15,1,13,245,2017-11-08 07:15:42,,0
341619,26,1,13,266,2017-11-09 13:49:08,,0
9234,15,1,19,386,2017-11-08 01:01:58,,0
74857,14,1,13,463,2017-11-07 09:55:00,,0
39698,12,1,19,178,2017-11-09 09:51:32,,0
50169,18,1,19,439,2017-11-07 05:18:00,,0
97254,2,1,9,469,2017-11-08 02:39:23,,0
170903,3,1,17,280,2017-11-08 14:47:02,,0
112269,18,1,13,107,2017-11-09 00:04:47,,0
5348,3,1,12,280,2017-11-08 10:55:24,,0
106598,3,1,19,280,2017-11-08 10:11:25,,0
15080,3,1,41,280,2017-11-08 10:25:54,,0
44744,12,1,25,105,2017-11-08 12:11:30,,0
76575,8,1,19,145,2017-11-09 10:24:47,,0
113686,12,1,9,259,2017-11-07 13:48:26,,0
79686,12,1,4,245,2017-11-06 19:46:28,,0
22943,9,2,13,258,2017-11-08 09:45:58,,0
37948,9,1,10,232,2017-11-09 13:08:49,,0
76482,9,1,15,232,2017-11-09 05:13:19,,0
197955,15,1,49,430,2017-11-09 07:11:43,,0
233544,9,1,17,134,2017-11-08 22:26:14,,0
360207,19,114,0,213,2017-11-09 12:17:31,,0
48240,14,1,9,463,2017-11-06 22:37:34,,0
29697,20,1,19,259,2017-11-09 04:15:19,,0
287316,3,1,13,452,2017-11-08 01:04:35,,0
156914,12,1,19,178,2017-11-06 16:00:55,,0
56383,15,1,10,245,2017-11-08 13:59:25,,0
92452,3,1,19,317,2017-11-08 07:02:49,,0
193738,3,1,19,489,2017-11-07 08:52:47,,0
276426,3,1,17,280,2017-11-08 01:30:07,,0
284262,2,1,19,401,2017-11-09 09:30:05,,0
96055,3,1,22,480,2017-11-08 06:24:10,,0
191504,15,1,19,265,2017-11-07 04:04:08,,0
17635,32,1,23,376,2017-11-09 02:51:03,,0
71510,26,1,13,121,2017-11-09 06:38:54,,0
202468,2,1,17,237,2017-11-08 02:37:52,,0
97833,3,1,18,424,2017-11-08 02:51:52,,0
62830,3,1,23,280,2017-11-08 09:24:58,,0
1070,2,1,18,212,2017-11-06 16:08:57,,0
124470,8,1,35,145,2017-11-08 06:26:43,,0
106178,18,1,27,134,2017-11-07 12:25:28,,0
57317,14,1,13,208,2017-11-07 00:59:11,,0
99024,27,1,13,153,2017-11-09 08:08:33,,0
109734,18,1,17,107,2017-11-09 01:08:11,,0
29997,12,1,18,259,2017-11-07 17:47:49,,0
282543,12,1,25,328,2017-11-08 06:54:17,,0
15853,14,1,18,379,2017-11-09 03:23:16,,0
109149,15,1,19,379,2017-11-09 05:03:22,,0
68559,3,1,8,205,2017-11-08 12:00:01,,0
104268,13,1,20,477,2017-11-07 02:05:01,,0
67548,9,1,18,334,2017-11-08 10:09:37,,0
10597,150,1,19,110,2017-11-08 10:29:08,,0
30833,3,1,20,173,2017-11-07 01:59:42,,0
36538,2,1,22,469,2017-11-07 02:27:50,,0
4883,21,1,8,128,2017-11-07 21:17:47,,0
44067,12,1,25,328,2017-11-06 16:41:39,,0
123994,18,1,15,107,2017-11-09 03:05:09,,0
118252,3,2,17,402,2017-11-07 02:16:46,,0
100748,25,1,16,259,2017-11-08 04:56:06,,0
78928,11,1,19,122,2017-11-07 12:19:31,,0
52981,2,1,17,237,2017-11-09 03:54:28,,0
123690,15,1,19,315,2017-11-09 01:41:41,,0
77155,14,1,13,489,2017-11-08 01:55:18,,0
318540,2,1,23,205,2017-11-09 10:32:09,,0
123940,2,1,26,237,2017-11-08 16:17:07,,0
119798,12,1,25,265,2017-11-07 13:39:04,,0
43772,13,1,13,477,2017-11-09 01:11:55,,0
89596,9,1,18,334,2017-11-07 08:24:42,,0
82012,26,1,19,121,2017-11-08 11:20:27,,0
118440,13,1,13,477,2017-11-07 15:11:22,,0
361840,15,1,13,386,2017-11-09 10:24:16,,0
87879,12,1,19,265,2017-11-09 09:43:31,,0
304618,3,1,1,466,2017-11-09 11:31:56,,0
3239,15,1,19,315,2017-11-09 09:04:00,,0
68797,15,1,13,412,2017-11-07 10:32:30,,0
90484,12,1,18,265,2017-11-09 04:49:46,,0
124576,12,1,6,105,2017-11-09 01:54:10,,0
17149,18,1,26,107,2017-11-09 07:55:08,,0
121845,3,1,19,280,2017-11-07 02:36:56,,0
53960,2,1,19,205,2017-11-07 00:33:21,,0
10760,24,1,13,105,2017-11-08 06:18:45,,0
17725,18,1,9,439,2017-11-09 07:35:11,,0
76921,18,1,19,134,2017-11-08 11:49:29,,0
99343,13,1,23,400,2017-11-07 15:38:44,,0
5250,3,1,18,280,2017-11-09 04:01:35,,0
79827,18,1,3,439,2017-11-08 15:51:54,,0
18219,14,1,15,463,2017-11-06 16:42:12,,0
76453,15,1,19,130,2017-11-09 14:49:38,,0
21013,11,1,19,173,2017-11-07 05:51:33,,0
97300,2,1,19,477,2017-11-07 12:58:56,,0
162037,12,1,8,178,2017-11-09 03:55:28,,0
14850,12,1,6,140,2017-11-07 07:38:10,,0
67800,6,1,16,459,2017-11-07 12:23:52,,0
70432,12,1,13,265,2017-11-08 10:51:02,,0
107727,3,1,8,137,2017-11-07 13:40:41,,0
111215,20,1,19,259,2017-11-08 20:06:35,,0
50397,12,1,13,265,2017-11-07 17:42:25,,0
208509,6,1,19,459,2017-11-07 03:16:20,,0
10950,3,1,36,280,2017-11-09 03:26:03,,0
53479,3,2,17,280,2017-11-09 04:26:16,,0
111413,2,1,1,122,2017-11-08 11:11:09,,0
95585,2,1,17,435,2017-11-07 05:05:33,,0
360929,8,2,3,145,2017-11-08 16:48:34,,0
97434,10,1,8,113,2017-11-07 09:12:39,,0
2207,12,1,19,259,2017-11-09 13:41:30,,0
257064,18,1,18,107,2017-11-07 20:22:16,,0
53454,3,1,13,409,2017-11-08 04:22:21,,0
100959,15,1,13,3,2017-11-09 14:35:32,,0
106883,2,1,6,477,2017-11-07 10:23:08,,0
185330,12,1,18,178,2017-11-08 05:53:10,,0
99172,14,1,19,379,2017-11-08 08:01:37,,0
5314,12,1,17,245,2017-11-07 17:07:12,,0
107008,1,1,13,153,2017-11-08 14:03:46,,0
114653,3,1,19,424,2017-11-08 10:26:38,,0
66831,17,1,19,134,2017-11-07 15:01:33,,0
124814,15,1,28,245,2017-11-07 12:31:15,,0
62159,12,1,18,259,2017-11-06 20:15:53,,0
265588,18,1,18,107,2017-11-09 00:27:41,,0
73516,3,2,13,137,2017-11-08 10:44:23,,0
177457,3,1,37,280,2017-11-07 02:34:43,,0
64145,9,1,1,215,2017-11-09 10:26:23,,0
25355,1,1,19,125,2017-11-07 00:13:04,,0
30551,12,1,14,265,2017-11-08 20:50:36,,0
101502,12,1,19,178,2017-11-09 14:50:50,,0
14374,2,1,13,452,2017-11-09 11:20:27,,0
98881,15,1,19,480,2017-11-09 00:05:08,,0
5483,26,1,18,121,2017-11-09 01:08:59,,0
15339,12,1,13,265,2017-11-07 12:20:09,,0
114220,12,1,19,178,2017-11-08 03:25:16,,0
53454,12,1,8,265,2017-11-07 01:22:31,,0
87073,14,1,19,401,2017-11-08 04:39:13,,0
111604,12,1,22,265,2017-11-08 12:42:09,,0
46595,18,1,6,439,2017-11-09 05:12:17,,0
63101,23,1,17,153,2017-11-08 15:35:38,,0
31512,21,1,19,232,2017-11-07 23:05:25,,0
48240,3,2,19,280,2017-11-07 03:14:41,,0
81643,12,1,2,259,2017-11-06 22:46:17,,0
113508,2,1,22,237,2017-11-08 02:02:30,,0
95820,3,1,19,153,2017-11-07 06:58:44,,0
137052,13,2,9,400,2017-11-07 10:53:18,,0
119191,3,1,13,480,2017-11-07 10:45:57,,0
130552,18,3032,607,107,2017-11-07 08:31:34,,0
137052,25,1,13,259,2017-11-07 13:17:02,,0
39081,2,1,13,237,2017-11-09 13:03:03,,0
83252,2,1,22,477,2017-11-09 08:25:09,,0
281862,15,1,19,245,2017-11-07 16:41:25,,0
2196,15,1,10,245,2017-11-06 16:27:17,,0
145581,13,1,19,477,2017-11-09 11:50:22,,0
27173,2,1,13,243,2017-11-09 11:37:47,,0
53715,15,1,20,430,2017-11-09 14:43:56,,0
120777,9,1,18,244,2017-11-09 15:03:37,,0
32563,12,1,14,245,2017-11-08 00:25:16,,0
72196,3,2,25,480,2017-11-07 05:53:57,,0
103259,3,1,25,280,2017-11-08 08:19:27,,0
34215,12,1,53,205,2017-11-07 14:27:31,,0
109475,2,1,19,122,2017-11-07 20:48:23,,0
11947,2,1,14,477,2017-11-07 02:46:59,,0
118534,12,1,17,265,2017-11-08 14:19:10,,0
57153,18,1,9,107,2017-11-08 19:05:55,,0
6908,15,1,19,386,2017-11-07 06:00:06,,0
95820,20,2,9,259,2017-11-07 11:38:17,,0
61015,3,1,19,280,2017-11-08 06:51:32,,0
76560,9,1,19,232,2017-11-08 13:28:27,,0
25614,25,1,19,259,2017-11-09 11:23:38,,0
44101,2,1,19,452,2017-11-08 14:58:14,,0
238718,8,1,19,145,2017-11-07 21:38:44,,0
48979,12,1,13,328,2017-11-06 16:59:21,,0
68930,3,1,13,280,2017-11-09 04:09:37,,0
5314,11,1,19,487,2017-11-09 13:24:01,,0
171690,3,1,3,371,2017-11-09 07:35:33,,0
6124,12,1,13,245,2017-11-07 12:02:20,,0
200654,12,1,10,140,2017-11-09 04:51:31,,0
75329,12,2,9,265,2017-11-08 08:32:01,,0
100502,15,1,13,140,2017-11-06 22:50:41,,0
116425,2,1,22,364,2017-11-09 04:31:24,,0
114276,12,1,19,245,2017-11-08 13:41:37,,0
48072,9,1,19,334,2017-11-07 04:05:19,,0
78833,7,1,62,101,2017-11-09 15:58:15,,0
96948,3,1,20,280,2017-11-09 03:28:31,,0
175895,3,1,13,424,2017-11-07 03:55:25,,0
254,3,1,20,280,2017-11-07 04:00:33,,0
180209,9,1,18,244,2017-11-06 20:15:45,,0
55569,1,1,16,377,2017-11-07 00:30:22,,0
59008,23,1,19,153,2017-11-08 02:31:18,,0
32391,15,1,19,265,2017-11-08 13:17:36,,0
122982,1,1,10,134,2017-11-07 04:23:19,,0
40914,12,1,17,265,2017-11-07 07:44:38,,0
92261,64,1,37,459,2017-11-09 06:35:57,,0
29126,3,1,13,417,2017-11-09 00:52:52,,0
90485,12,1,8,178,2017-11-07 01:04:34,,0
293307,3,1,22,182,2017-11-09 08:55:29,,0
209663,2,1,13,205,2017-11-07 03:53:51,,0
163353,2,1,13,377,2017-11-07 13:48:17,,0
24980,9,1,18,127,2017-11-09 10:33:26,,0
139172,18,1,3,121,2017-11-06 23:58:42,,0
213563,46,0,50,347,2017-11-08 02:58:21,,0
111639,2,1,13,205,2017-11-07 22:04:52,,0
51871,3,1,14,280,2017-11-07 05:44:32,,0
178873,3,1,16,402,2017-11-08 10:04:17,,0
17422,2,1,19,237,2017-11-07 05:06:38,,0
72248,12,1,25,178,2017-11-08 02:08:41,,0
56054,15,1,13,265,2017-11-09 07:35:14,,0
111330,9,1,18,442,2017-11-09 00:19:12,,0
75634,2,2,37,205,2017-11-09 06:08:41,,0
99310,3,1,13,137,2017-11-08 01:24:38,,0
95603,1,1,13,115,2017-11-07 05:19:55,,0
6462,18,1,19,107,2017-11-08 14:55:10,,0
118393,23,1,19,153,2017-11-09 07:59:35,,0
39756,2,1,18,205,2017-11-08 13:47:00,,0
119369,10,1,19,377,2017-11-07 12:04:49,,0
17077,18,1,12,107,2017-11-09 02:22:24,,0
71458,3,1,19,442,2017-11-08 15:12:49,,0
33956,2,1,15,377,2017-11-09 00:40:11,,0
1337,23,1,13,153,2017-11-09 01:36:47,,0
70271,12,1,17,259,2017-11-07 01:41:32,,0
67325,15,1,19,245,2017-11-07 15:07:26,,0
26454,12,1,13,259,2017-11-08 23:26:55,,0
100182,15,1,13,480,2017-11-08 14:14:40,,0
138003,15,1,26,245,2017-11-07 03:14:28,,0
45965,27,1,13,122,2017-11-07 17:45:33,,0
7283,12,1,3,340,2017-11-08 02:15:33,,0
95820,11,1,1,122,2017-11-07 10:55:23,,0
100701,12,1,17,178,2017-11-08 03:39:07,,0
74068,12,1,6,265,2017-11-09 10:22:10,,0
125050,18,1,19,107,2017-11-08 23:56:21,,0
27838,3,1,37,130,2017-11-07 07:16:46,,0
5314,3,1,17,371,2017-11-08 01:03:01,,0
85150,9,2,25,258,2017-11-07 11:57:44,,0
129981,6,1,49,459,2017-11-07 03:03:39,,0
66131,7,1,19,101,2017-11-09 07:30:03,,0
24674,15,1,19,386,2017-11-07 14:12:39,,0
9734,3,1,22,205,2017-11-07 09:03:00,,0
85192,17,1,19,280,2017-11-08 03:48:28,,0
9805,3,1,6,19,2017-11-09 03:07:36,,0
93263,3,1,8,280,2017-11-09 02:16:54,,0
92688,12,1,18,178,2017-11-08 10:00:13,,0
106095,12,1,13,178,2017-11-07 00:14:47,,0
121163,18,1,17,107,2017-11-09 05:09:54,,0
98474,3,1,17,424,2017-11-09 14:48:05,,0
114220,1,1,15,439,2017-11-07 00:39:55,,0
1107,14,1,13,480,2017-11-08 11:50:25,,0
174887,3,1,19,280,2017-11-09 02:46:28,,0
76803,12,1,12,245,2017-11-08 03:57:22,,0
145934,64,1,10,459,2017-11-08 07:58:15,,0
7291,18,3032,607,107,2017-11-07 06:35:46,,0
22732,14,1,13,489,2017-11-08 15:09:37,,0
125129,15,1,17,245,2017-11-06 17:34:29,,0
106598,12,1,3,219,2017-11-06 22:38:33,,0
119198,26,1,19,121,2017-11-07 04:40:41,,0
31818,9,1,13,127,2017-11-08 13:25:46,,0
100571,2,1,18,237,2017-11-08 06:44:46,,0
105323,2,1,18,205,2017-11-09 14:29:09,,0
740,18,1,19,134,2017-11-09 08:43:27,,0
123654,15,1,35,153,2017-11-08 15:21:50,,0
105336,26,1,35,121,2017-11-07 09:56:27,,0
26402,3,1,13,280,2017-11-08 07:34:46,,0
98894,12,1,19,265,2017-11-08 10:19:20,,0
68822,9,1,3,445,2017-11-07 23:11:54,,0
92429,3,1,19,424,2017-11-09 04:53:18,,0
105475,26,1,13,121,2017-11-06 19:37:47,,0
23544,15,1,19,140,2017-11-07 17:29:22,,0
79909,18,1,40,107,2017-11-08 12:09:38,,0
83340,3,1,19,379,2017-11-09 13:49:08,,0
112241,2,1,22,236,2017-11-07 02:06:57,,0
172301,1,1,9,134,2017-11-07 09:49:35,,0
25752,12,1,37,259,2017-11-08 11:25:26,,0
5912,1,1,37,135,2017-11-07 10:20:37,,0
37640,3,1,22,137,2017-11-08 09:00:32,,0
79827,15,2,13,245,2017-11-07 00:08:53,,0
178735,3,1,13,280,2017-11-07 06:11:03,,0
18294,12,1,13,178,2017-11-08 09:58:25,,0
101250,18,1,20,107,2017-11-08 13:41:49,,0
112302,7,1,22,101,2017-11-09 15:03:31,,0
94490,3,1,35,371,2017-11-07 00:45:34,,0
45299,2,1,19,205,2017-11-07 07:32:12,,0
82843,18,1,18,439,2017-11-08 22:32:28,,0
68786,18,1,19,121,2017-11-07 23:47:59,,0
107473,15,1,13,245,2017-11-09 05:46:13,,0
3210,3,1,13,280,2017-11-08 03:44:47,,0
124936,18,1,19,107,2017-11-07 02:04:51,,0
92673,3,1,41,153,2017-11-06 17:16:02,,0
15053,12,1,23,174,2017-11-07 00:17:01,,0
66480,12,2,4,245,2017-11-07 15:41:55,,0
99161,15,1,16,412,2017-11-07 01:14:44,,0
105101,3,1,32,280,2017-11-07 04:17:26,,0
63918,3,1,15,280,2017-11-07 06:05:48,,0
242713,3,2,9,115,2017-11-09 04:31:43,,0
49767,25,2,19,259,2017-11-07 12:37:41,,0
201182,2,1,13,435,2017-11-07 23:27:00,,0
317544,15,1,19,386,2017-11-08 23:02:08,,0
1433,2,1,19,122,2017-11-08 12:13:02,,0
200004,3,1,46,280,2017-11-07 02:25:14,,0
149535,9,1,19,258,2017-11-07 01:43:23,,0
95631,12,1,19,409,2017-11-07 16:09:26,,0
118284,18,1,19,107,2017-11-07 05:53:19,,0
75777,3,1,13,137,2017-11-07 03:38:36,,0
5011,14,1,17,349,2017-11-07 06:05:48,,0
3262,2,1,19,122,2017-11-07 15:32:21,,0
70274,9,1,10,442,2017-11-08 10:54:19,,0
685,6,1,19,125,2017-11-07 07:11:45,,0
4147,18,1,16,107,2017-11-09 09:28:51,,0
254602,64,1,13,459,2017-11-08 04:49:07,,0
86291,15,1,23,245,2017-11-08 22:31:31,,0
29993,3,2,22,137,2017-11-07 13:30:47,,0
67628,14,1,13,489,2017-11-07 03:24:25,,0
138561,2,1,22,243,2017-11-08 13:55:38,,0
6101,28,1,18,135,2017-11-09 04:54:18,,0
128157,12,1,23,259,2017-11-07 15:13:56,,0
212154,12,1,13,265,2017-11-08 02:44:18,,0
175504,3,1,58,466,2017-11-09 05:13:49,,0
83280,2,1,13,477,2017-11-07 03:12:25,,0
42333,9,1,18,134,2017-11-08 23:45:41,,0
124938,15,1,19,315,2017-11-07 13:25:02,,0
200224,3,1,13,205,2017-11-09 01:45:14,,0
110079,3,1,18,137,2017-11-09 06:05:00,,0
235425,9,2,13,466,2017-11-09 11:17:17,,0
25095,18,1,37,107,2017-11-07 15:58:56,,0
151908,9,2,9,134,2017-11-06 22:48:40,,0
81947,15,1,4,278,2017-11-07 11:48:24,,0
84701,27,1,13,153,2017-11-09 08:36:49,,0
23319,9,1,19,334,2017-11-07 05:01:40,,0
53479,11,1,18,219,2017-11-09 15:18:47,,0
215326,3,1,19,480,2017-11-08 03:25:54,,0
48212,9,1,58,391,2017-11-07 09:54:23,,0
45745,18,1,18,107,2017-11-07 21:09:56,,0
271319,12,1,10,265,2017-11-08 08:40:11,,0
93021,12,1,10,242,2017-11-09 00:58:53,,0
175113,13,1,13,477,2017-11-09 02:33:12,,0
30262,3,1,10,173,2017-11-09 00:13:33,,0
93523,12,1,6,340,2017-11-09 08:12:55,,0
45745,14,1,13,480,2017-11-09 04:42:45,,0
58194,1,1,41,178,2017-11-07 04:10:06,,0
79044,12,1,19,140,2017-11-07 10:00:05,,0
90286,3,1,17,280,2017-11-08 15:13:11,,0
119715,18,1,11,134,2017-11-07 02:02:09,,0
44349,3,1,13,130,2017-11-08 04:39:10,,0
105654,12,1,17,145,2017-11-08 15:30:43,,0
118534,12,1,19,140,2017-11-07 07:06:01,,0
55614,26,1,13,266,2017-11-08 11:40:11,,0
46098,15,1,19,379,2017-11-08 02:58:50,,0
144602,17,1,19,280,2017-11-07 07:20:54,,0
36213,3,2,13,402,2017-11-06 23:57:33,,0
114276,3,1,32,489,2017-11-08 07:16:38,,0
124439,3,1,12,137,2017-11-07 09:10:33,,0
105216,3,1,25,280,2017-11-08 04:53:22,,0
81620,15,1,13,245,2017-11-07 15:44:10,,0
43760,3,1,13,280,2017-11-08 04:36:48,,0
27499,3,1,19,173,2017-11-07 02:40:50,,0
57840,58,1,1,120,2017-11-08 02:08:47,,0
5178,3,1,13,424,2017-11-09 00:08:09,,0
26759,8,1,19,145,2017-11-07 17:11:41,,0
37333,9,1,13,134,2017-11-08 00:17:32,,0
118440,12,1,19,178,2017-11-07 04:51:24,,0
37143,18,1,13,121,2017-11-07 17:23:05,,0
38653,18,1,13,107,2017-11-09 06:09:31,,0
122711,20,1,16,478,2017-11-09 08:37:42,,0
43448,7,1,19,101,2017-11-09 04:03:20,,0
36553,14,1,28,463,2017-11-08 07:56:03,,0
44527,12,1,10,328,2017-11-07 13:26:27,,0
141842,18,1,19,121,2017-11-09 10:14:02,,0
62094,15,1,19,111,2017-11-08 12:52:27,,0
46471,11,2,13,360,2017-11-08 02:26:13,,0
9602,6,1,16,459,2017-11-07 17:12:23,,0
15983,12,1,13,265,2017-11-08 05:34:36,,0
37948,2,2,65,477,2017-11-08 23:55:28,,0
140948,12,1,19,409,2017-11-08 01:12:51,,0
190300,12,1,13,145,2017-11-07 04:46:09,,0
28420,15,1,16,245,2017-11-08 08:22:20,,0
15530,11,1,13,325,2017-11-08 06:01:02,,0
289170,9,1,17,145,2017-11-09 05:17:09,,0
188377,15,1,20,386,2017-11-07 04:55:46,,0
5336,3,1,19,442,2017-11-09 09:08:26,,0
53910,18,1,18,107,2017-11-09 00:34:01,,0
123994,21,2,9,128,2017-11-08 23:13:44,,0
39081,9,1,13,134,2017-11-08 16:07:12,,0
99251,23,1,13,153,2017-11-07 12:40:50,,0
70690,3,1,17,280,2017-11-08 03:00:58,,0
318333,2,1,20,452,2017-11-08 16:50:15,,0
26824,3,1,9,409,2017-11-08 23:47:01,,0
72519,2,1,15,122,2017-11-07 10:10:48,,0
14737,25,2,30,259,2017-11-09 12:32:16,,0
53843,15,2,32,391,2017-11-06 23:31:07,,0
20770,2,1,19,212,2017-11-09 06:01:05,,0
203031,6,1,19,459,2017-11-07 00:12:49,,0
155145,2,1,12,212,2017-11-08 08:15:33,,0
33748,3,1,13,280,2017-11-07 07:59:13,,0
17411,21,1,18,128,2017-11-09 11:16:31,,0
82038,12,1,13,259,2017-11-06 20:46:23,,0
21734,1,1,19,153,2017-11-08 12:11:46,,0
59277,2,1,13,317,2017-11-08 09:54:10,,0
3964,18,1,13,134,2017-11-08 23:34:03,,0
89868,3,1,19,280,2017-11-07 03:34:30,,0
59124,1,1,6,178,2017-11-06 17:17:16,,0
44744,18,1,18,121,2017-11-08 04:01:14,,0
123474,14,1,13,463,2017-11-08 00:21:13,,0
153624,3,1,16,137,2017-11-06 18:18:37,,0
